,0,1
1,5573870.56825399,4947824.101042586
2,5575858.730337109,4976820.059484489
3,5569852.1796178715,4963837.556727892
4,5567934.293144552,4963427.253242318
5,5567827.011958281,4961658.054728152
6,5567693.316047014,4963185.62399061
7,5575972.27,4976148.149999999
8,5567863.666653529,4961394.280894072
9,5567882.298751128,4961987.846288608
10,5576671.298425212,4972240.557254508
11,5576590.850792443,4971872.675692454
12,5576406.768071176,4971044.672756466
13,5581717.565455007,4942016.806956829
14,5567868.990109995,4962882.186972762
15,5577783.5975952,4948156.05454351
16,5574282.624692719,4968349.186464663
17,5567538.935809923,4961090.84387621
18,5566995.943251687,4960861.93524872
19,5565691.696420638,4961458.162371483
20,5564813.326105843,4961782.893215133
21,5570326.076718025,4962964.742520066
22,5570220.611378718,4962842.379975311
23,5569805.8569626855,4960704.553710692
24,5569757.275756018,4960309.687280673
25,5569616.396681533,4960093.6726998
26,5568902.60937086,4959580.24673943
27,5568692.856082182,4959298.488590463
28,5568614.589929693,4958925.941704603
29,5555254.884405914,4966833.416087327
30,5557199.411506574,4964397.277465248
31,5561470.919423691,4960323.768094735
32,5562171.889825245,4959941.460936633
33,5567990.622071842,4958074.67681979
34,5566656.370797359,4956230.455410822
35,5562478.755615688,4959791.159324989
36,5496388.644324843,4916139.506630797
37,5562691.682898853,4959575.100758249
38,5571151.39,4963531.08
39,5570759.43,4963242.1
40,5570720.709112883,4963206.663706028
41,5565416.538021211,4957671.214177889
42,5564824.869835103,4957986.757164261
43,5572653.123405343,4961345.93113648
44,5573232.666251953,4959850.065087836
45,5573598.578527799,4959063.690129351
46,5574293.581962042,4957942.918825482
47,5565830.584417469,4957391.123968661
48,5579687.063446731,4951560.858670661
49,5579403.028414855,4951903.936319612
50,5583910.794889869,4951997.450061073
51,5604649.92,4961030.659999999
52,5573472.19483819,4945994.43683375
53,5563623.649999999,4959916.06
55,5574500.204604694,4956984.941118801
56,5574401.500426121,4956359.0584736
57,5573382.695283689,4946070.033415369
59,5563500.6,4959205.05
60,5562994.64,4959185.01
61,5563478.1,4959166.119999999
63,5563371.64,4959047.99
64,5563281.29,4958817.3
65,5603349.387523437,4958703.008939694
66,5563197.649999999,4958799.06
67,5563889.975948851,4958693.962464707
68,5563538.88,4958659.99
69,5566676.719997009,4956419.859499868
70,5566254.57,4957430.02
71,5567004.655176288,4956758.751939983
72,5565493.175622309,4960615.356879527
73,5568069.276790682,4957014.061435871
74,5562221.679021506,4955073.029711396
75,5565429.1833356265,4960457.2582889
76,5567376.4,4957246.970000001
77,5566859.862795239,4956192.887656713
78,5562648.67023487,4957093.690307864
79,5566726.52,4956923.970000001
80,5567103.52,4956917.01
81,5564226.630561263,4957885.5015843585
82,5566622.53,4956784.98
83,5564829.607485661,4958426.689353779
84,5565880.023117009,4958364.900198994
85,5565155.225994346,4950232.1374817565
86,5566942.157381212,4957539.269251401
87,5566879.344131509,4956862.675471627
89,5566740.56,4956617.970000001
90,5599908.57,4956536.98
91,5574616.471175151,4956150.676281773
92,5574292.016639085,4956005.048889408
93,5566782.56,4956477.98
94,5572406.236258715,4948214.433530082
95,5566939.750606009,4956652.754231388
96,5565909.97406634,4944124.83111582
97,5572593.734383581,4948423.238260047
98,5572730.09665621,4948832.325077933
99,5573134.531860937,4948486.722684032
100,5565938.29233322,4944197.86551965
101,5566783.34,4956408.6899999995
102,5566805.53,4956392.96
103,5597433.43,4956378.99
104,5592886.65042269,4954928.275931144
105,5596849.5,4956175.79
106,5574239.900246889,4955493.501348541
107,5574897.796659693,4952858.749558571
108,5593118.365407394,4954901.660020715
109,5573130.012040769,4944058.812079165
110,5574625.0,4955859.0
111,5596431.659999999,4955797.99
112,5568921.082283443,4947350.800912806
113,5574800.746630586,4952586.383347853
114,5574628.561095074,4952166.876770422
115,5575351.492256279,4949545.983929766
116,5574054.0205195565,4955408.509067951
117,5573860.99,4955253.04
118,5574406.498013658,4955111.048833638
119,5574227.01,4955066.99
121,5574321.019341921,4956443.466386775
122,5595629.73,4955020.970000001
123,5575708.24,4954999.05
124,5592233.48,4954809.31
125,5574225.31,4954766.01
126,5594057.6992826685,4954663.28888878
127,5595100.46791115,4954737.267632917
128,5564493.56,4954406.98
129,5573892.03,4954385.05
130,5567913.47,4954329.029999999
131,5573335.0,4954264.0
132,5576348.73,4954256.199999999
133,5564304.58,4954200.0
134,5574535.3272957625,4954106.463554946
135,5564109.567956785,4954110.13396114
136,5574300.564779728,4955290.364567415
137,5575404.984836573,4954599.017118862
138,5564273.59,4953933.0
139,5576459.6079830555,4952908.6068755025
140,5564034.609999999,4953849.96
141,5573034.781119791,4954178.152290569
142,5572883.504223553,4954009.83011025
143,5568403.793748275,4954071.705545732
144,5564805.4321101,4954806.101683804
145,5568358.48,4953665.99
146,5566353.124253646,4955463.7047832515
147,5572393.2824593205,4951980.538501063
148,5572704.649999999,4953464.6
149,5585457.69024397,4944931.491804347
150,5579742.959740224,4951503.298797327
151,5588042.89,4953292.970000001
152,5574598.685934431,4952416.096048473
153,5577975.2521049995,4954529.713312094
154,5574048.71253956,4954403.11290271
155,5574923.619999999,4953226.13
156,5590353.514636379,4950096.689594375
157,5560357.019141134,4946513.984105266
158,5574787.41371186,4955961.46795432
159,5572019.93,4953129.52
160,5573962.9675742155,4955373.68231683
161,5572828.107050259,4953587.959329214
162,5587327.92,4953042.96
163,5569325.246600637,4952525.335749373
164,5569029.400544172,4952870.489481916
165,5569150.713080552,4952728.045084359
166,5573860.715229005,4953318.403298273
167,5574009.86908346,4952592.219925683
168,5547519.08,4952474.93
169,5573097.620061673,4952530.449141304
170,5572279.41,4952340.78
171,5573371.068777644,4952658.510523356
172,5583144.18,4952261.74
173,5566158.3,4952253.169999999
174,5573722.1076250505,4952641.937873908
175,5569797.44,4952194.94
176,5548216.8,4952186.58
177,5580690.53498881,4945828.494217042
178,5583482.05,4952129.95
179,5565900.437207184,4952473.413210378
180,5574562.85,4951986.6899999995
181,5566310.0,4951976.0
182,5585332.58901729,4945205.649811753
183,5549432.89,4951615.39
184,5573481.154497005,4952680.297951591
185,5580966.134121703,4941763.041006643
186,5553340.846595814,4949619.103178404
187,5573188.769633788,4952559.074626618
188,5554066.123711871,4949323.368956703
189,5555675.114585295,4949176.025470125
190,5572603.68,4951446.529999999
191,5571039.108434143,4951372.874116307
192,5574306.311280487,4951077.167679414
193,5574279.551288387,4952531.955745703
194,5566074.7187088905,4951272.387781249
195,5566483.609999999,4951363.529999999
196,5565147.290814855,4951575.511911273
197,5556215.374036078,4948735.959590216
198,5573938.836900008,4950827.019456608
199,5557075.85999769,4948040.4983335715
200,5574745.168844847,4952363.362200634
201,5574672.1937224185,4952451.251946655
202,5574133.642595702,4950886.7893859325
203,5563931.38660293,4951556.8008841
204,5566512.38,4951026.13
205,5563527.7356133275,4953015.061666892
206,5563559.048449089,4953246.776651511
207,5579274.0,4950962.0
208,5579333.56,4950909.79
209,5579524.698025591,4951647.0321216
210,5573691.04,4950872.98
211,5573210.02,4950850.01
212,5581437.149754261,4941817.269780327
213,5572144.63216932,4950418.591605824
214,5573894.0,4950792.0
215,5574311.46,4950772.029999999
216,5572823.0,4950764.0
217,5574903.285538764,4950716.497335972
218,5574248.0,4950680.0
219,5572843.319999999,4950644.91
220,5574297.727202317,4950711.163727812
221,5581478.69819305,4987702.96710777
222,5574278.471884854,4950626.557505864
223,5566545.0,4950595.0
224,5572422.99,4950537.0
225,5571974.177185691,4950345.539469902
226,5574383.37540058,4950665.492194854
227,5571623.305563399,4950128.596763373
228,5571461.705384118,4950092.624120657
229,5566496.565796049,4950837.251381879
230,5574073.5206406405,4955500.024308794
231,5571878.893802326,4950139.356591043
232,5571810.173606631,4950362.683355393
233,5574185.337804151,4950053.193536423
234,5571568.2842860725,4950144.740829129
235,5571697.231182218,4950056.604560815
236,5566641.359999999,4950146.46
237,5598189.149190763,4948490.398931813
238,5563346.2141772,4951452.07643522
239,5571137.89069473,4950067.778559194
240,5571322.242215634,4950093.17754593
241,5574645.656170129,4949416.297656838
242,5570676.180590991,4949477.523356328
243,5567614.644826061,4945340.854700812
244,5574255.445605941,4950199.731994209
245,5573307.791378623,4950446.8151313765
246,5565248.566268478,4950019.602713924
247,5566648.5,4949986.0
248,5570988.43,4949982.94
249,5566642.49,4949954.0
250,5542527.48,4949939.02
251,5573914.199706909,4949841.160111037
252,5598503.48589336,4948090.334037599
253,5565126.5,4949806.0
254,5574155.58096277,4955639.48630971
255,5574220.642329951,4955848.679898799
256,5565259.0,4949729.5
257,5575400.193110776,4949682.619173564
258,5565403.96,4949666.57
259,5565531.5,4949650.99
260,5556498.2735303845,4948449.130936251
261,5575552.417050383,4949609.944518529
262,5559055.882569804,4946851.8810927225
263,5566531.39,4949500.109999999
264,5566546.5,4949470.5
265,5566520.859999999,4949449.1899999995
266,5566578.73,4949440.02
267,5566283.5,4949427.5
268,5566434.5,4949413.0
269,5566456.68,4949409.01
270,5565971.5,4949400.5
271,5566192.5,4949399.0
272,5565054.30875838,4949160.677831805
273,5566009.109999999,4949367.819999999
274,5565218.451490402,4949818.444876009
275,5566072.659999999,4949357.09
276,5566036.5,4949344.0
278,5575271.539329562,4949758.240098402
279,5566065.669999999,4949315.869999999
280,5575147.795998013,4949856.449091698
281,5567047.841584039,4949242.7544115
282,5566145.08,4949212.63
283,5574744.157035574,4950172.682050101
284,5573262.59207803,4958450.91188775
285,5573222.279227304,4943620.729476604
286,5605400.89623454,4987858.45715549
287,5567364.831556811,4949072.454344904
288,5566211.759697664,4949033.457728373
289,5567796.891204555,4945453.694659075
290,5519916.401933858,4938498.052266212
291,5566319.31,4948919.81
292,5561428.581024696,4944519.468501525
293,5566338.68,4948739.09
294,5567573.908226553,4948724.4884359855
295,5562745.512017223,4943837.387154129
296,5574620.8747188365,4950280.771076888
297,5570034.6,4948631.94
298,5574464.10859401,4950511.703017126
299,5570555.0,4948588.0
300,5567637.435578589,4948637.107535673
301,5569940.03,4948566.45
302,5567791.6247914,4948510.69336333
303,5570148.3621261045,4948609.964961973
304,5566279.08,4948475.31
305,5570871.0,4948451.0
306,5570039.24,4948444.39
308,5570308.141826406,4948116.097979961
309,5571146.0,4948339.51
310,5566289.57,4948318.819999999
311,5574284.764572444,4950505.770431083
312,5625214.446039916,5003399.829718883
313,5569763.6,4948283.51
314,5571232.0,4948255.0
315,5573133.7,4948192.83
317,5569894.619999999,4948178.699999999
318,5573619.647435902,4948357.187771776
319,5572599.68728172,4949223.452269889
320,5566390.94,4948124.81
321,5568124.0,4948108.5
322,5546525.70341223,4949424.96094538
323,5563690.600255219,4943396.2316365205
324,5564122.807815934,4943380.514997858
325,5569796.04,4948018.33
326,5569820.359999999,4947960.99
327,5576244.16353926,4947951.878087758
328,5571871.889648437,4946555.500239641
329,5571488.5,4947932.5
330,5575908.190736888,4947469.764649375
331,5570260.661123584,4947353.646685537
332,5569844.149999999,4947854.55
333,5566557.42,4947836.29
334,5571564.450122633,4946863.316259764
335,5568428.01,4947748.79
336,5568448.29,4947725.109999999
337,5568471.31,4947699.109999999
338,5566726.649999999,4947680.42
339,5569936.0,4947659.5
340,5569938.754012621,4947629.0882414365
341,5569801.07061031,4947679.3833745485
342,5571781.0,4947608.0
343,5569771.8,4947587.45
344,5571718.59,4947553.75
345,5576700.81,4947542.08
346,5570224.7327527,4947916.82419762
347,5571789.8,4947520.369999999
348,5572914.567613535,4948974.862533847
349,5570517.670458131,4948209.761902999
350,5570162.765161234,4948531.993378914
351,5571890.43,4947489.04
352,5581970.826265323,4954633.491193127
353,5572677.47924182,4947660.063027611
354,5570053.476863449,4948361.8641730845
355,5571304.878098319,4948053.823013592
356,5570137.978124623,4948525.23327802
357,5569676.27,4947413.57
358,5568910.448620597,4945529.284879745
359,5569185.930582246,4946644.7985458905
360,5568789.5,4947403.5
361,5568927.659999999,4947377.0
362,5566926.72116891,4947498.451163146
363,5567007.354903635,4947319.66846466
364,5572010.92,4947351.57
365,5568917.02,4947341.57
366,5569594.23,4947339.72
367,5567035.129999999,4947337.5
368,5569520.89,4947336.0
369,5571475.0,4947332.0
370,5568963.5,4947319.0
371,5569231.01,4947318.59
372,5567071.579434481,4947363.9048419185
373,5569502.41,4947314.6
374,5569641.469347141,4947370.328746859
375,5569437.41,4947313.34
376,5566799.5430004075,4947242.411741655
377,5569772.207211175,4947478.822982585
378,5569096.34,4947301.970000001
379,5571513.31,4947296.619999999
380,5571523.649999999,4947286.92
381,5569702.428079465,4947446.330409805
382,5570777.2,4947253.1899999995
383,5571384.5,4947229.5
384,5569642.83,4947219.649999999
385,5570846.0,4947211.5
386,5573274.646087895,4949392.191979025
387,5570505.608755171,4947341.8906206
388,5570329.914815018,4947459.251394848
389,5569172.54,4947167.970000001
390,5571020.99,4947162.93
391,5569725.332679952,4947489.476285138
392,5572104.747813007,4948784.385204019
393,5565057.947811709,4948999.213285172
394,5564654.997700605,4950610.235880632
395,5569168.24,4947131.98
396,5572095.1598330485,4949601.493515516
397,5570079.087594925,4947577.97649302
398,5572179.0,4947113.5
399,5571874.273312175,4950018.650179298
400,5569808.5,4947076.49
401,5569858.428169947,4947695.396429211
402,5571664.766410073,4950409.013848841
403,5569179.350918812,4947265.224271031
404,5571790.475380233,4950171.445201907
405,5567300.756841803,4946413.421063419
406,5569100.5,4947023.83
407,5571183.5,4947018.0
408,5569714.638803315,4947522.44565775
409,5583948.490338082,4954436.523304338
410,5572282.868047326,4946992.833095389
411,5569138.335704043,4947235.927688979
412,5571745.731509517,4950254.540961809
413,5569602.139126359,4947398.834901268
414,5569676.121250394,4947159.404117644
415,5569735.632127955,4947114.959285037
416,5572303.836462544,4946969.003733697
417,5571523.971664727,4950680.338822239
418,5570374.86440594,4945181.17459972
419,5572263.381673805,4946957.499813723
420,5572239.94,4946937.76
421,5572319.452603199,4946933.682004772
422,5572181.814646215,4946931.876392263
423,5569832.6940202145,4947672.445227108
424,5572345.444459857,4946926.106013303
425,5572726.90066158,4946786.89099156
426,5576796.85,4946897.49
427,5572215.1726563405,4946902.290867372
428,5572227.832972113,4946891.950371509
429,5524027.86134113,4938727.67460873
430,5571302.500803926,4950906.329496523
431,5572195.239604983,4946871.648835667
432,5569804.2218797095,4947711.334004384
433,5571817.108636813,4950248.681645258
434,5570424.721981075,4945213.398205043
435,5570294.58238452,4945734.156274872
436,5572806.800429467,4944778.743462249
437,5569833.3884626655,4947650.223068662
438,5565554.46,4946808.6
439,5572457.3326804545,4946812.032621897
440,5569746.716294335,4948218.101881338
441,5565487.54,4946789.35
442,5569765.329979954,4948120.693045867
443,5565423.35,4946782.98
445,5546212.62639143,4949390.41044658
446,5572083.46,4946760.74
447,5572521.858017076,4946749.743413473
448,5568835.759350339,4946660.379163454
449,5571745.198844592,4950200.741783774
450,5570887.55,4946699.57
451,5575920.8423883105,4946639.231371216
452,5571509.07809354,4946191.1994818775
453,5570800.85,4946686.55
454,5567356.75,4946679.46
456,5565259.09603345,4946748.142326278
457,5570737.33,4946664.319999999
458,5572815.762376095,4947857.990793748
459,5576258.33572083,4946896.37972176
460,5571168.10684995,4945846.061583581
463,5569021.0,4946609.0
464,5576352.308744422,4948263.52392143
465,5545859.007028654,4948978.708429484
467,5572734.740172547,4946556.170902849
468,5626758.63094269,5008093.62314207
470,5567455.617508677,4946130.088543062
471,5576181.252297228,4948124.369857482
472,5567291.35,4946485.109999999
474,5576276.4084848,4947994.10869309
475,5570552.0,4946472.5
476,5571784.0,4946468.01
477,5565584.455203549,4946374.534644394
478,5566232.766544506,4945510.119523116
479,5567453.534181322,4946073.144262049
480,5570049.26,4946409.98
482,5572845.77871595,4946405.851698149
483,5545628.38038199,4947975.5434234
484,5545287.111782582,4947326.912287155
485,5568829.585037147,4946533.90533576
486,5566694.190497695,4945734.641981939
487,5569371.44,4946332.45
488,5568899.87,4946330.06
489,5570017.367167594,4946111.560692064
490,5569400.05,4946327.01
491,5569232.669999999,4946326.119999999
492,5568228.010997353,4946249.96454143
493,5569315.854445542,4946336.986393148
494,5569319.35,4946323.91
495,5566319.91584723,4945660.119059157
496,5566050.701634027,4945837.655460902
497,5567118.638723558,4945952.821135804
498,5581176.73299824,4945835.74259672
499,5568985.0,4946317.5
500,5544909.679341962,4947205.797629407
501,5569342.596675328,4946336.798067585
502,5570082.151160886,4946110.80738982
503,5570147.6884564245,4946144.70599096
504,5569820.679737104,4946972.258446849
505,5569147.5,4946311.0
506,5573693.091318735,4947967.464057361
507,5543747.070250846,4946519.2017849535
508,5572992.467076394,4946285.629571687
509,5573016.098081209,4946268.358486387
510,5569642.5,4946234.5
511,5570135.359999999,4946233.44
512,5569424.5,4946223.5
513,5573084.33,4946216.88
514,5569846.247654493,4945953.802730587
515,5567432.79,4946201.63
516,5569347.5,4946197.0
517,5569293.01,4946191.5
518,5570191.92,4946179.119999999
519,5573250.73,4946161.24
521,5543486.939677583,4946625.170383171
522,5569867.79,4946155.859999999
523,5543170.11941666,4947129.31641474
524,5568966.6,4946146.24
525,5542811.61603283,4947406.97910357
526,5542559.01062006,4948019.21791299
527,5572331.0,4946130.0
528,5573336.416858102,4945081.043227518
529,5574114.80658091,4944579.06185662
530,5573929.421587056,4944360.051585039
531,5573920.86860135,4944280.47100448
532,5570378.952248953,4951869.049768549
533,5573233.3958897805,4946118.086122718
534,5572260.359999999,4946107.649999999
535,5570650.5720078675,4951744.937988304
536,5571994.486110246,4944904.985097393
537,5571413.348456342,4944524.129531229
538,5570761.366354403,4951583.007789519
539,5570927.356285247,4951316.125918774
540,5573145.339527376,4946107.988260157
541,5570171.581933216,4944935.300307922
542,5573105.114222912,4946093.490461755
543,5570812.854329585,4944884.431340819
544,5573282.3,4946086.33
545,5573345.956105611,4945385.1627822695
546,5571053.266844394,4951199.488897605
547,5573048.84,4946074.55
548,5569150.649304655,4946292.9079639185
549,5572111.68,4946067.529999999
550,5573324.57,4946067.06
551,5573297.819999999,4946046.199999999
552,5573419.499942856,4946047.495126624
553,5571980.55,4946041.92
554,5573958.644514597,4944791.021862142
555,5570821.893970612,4951444.187300848
556,5570705.885424513,4951686.75062456
557,5572444.619999999,4946030.4
558,5570571.797624433,4951792.212939229
559,5572654.870608905,4946221.604610617
560,5569939.7730842335,4944994.121833197
561,5568952.5,4946015.0
562,5572885.359999999,4946014.75
563,5573458.24,4946013.52
564,5573423.59,4946007.77
565,5571728.04,4945991.0
566,5569831.999575271,4944989.466818457
567,5569804.2218773,4944958.5641292995
568,5573434.28,4945983.869999999
569,5572566.035792433,4945280.5140117975
570,5570681.74202942,4945551.457869425
571,5570872.16070109,4952565.242284677
572,5571753.0,4945962.819999999
573,5570790.467552842,4944842.533292511
574,5572624.945954236,4945927.987818572
575,5572648.066222053,4945744.998002891
576,5572697.754989782,4945482.664656781
577,5570581.37986905,4944758.70701637
578,5574625.319191191,4952328.738967309
579,5573499.5,4945927.0
580,5555461.093230468,4967230.578576992
581,5580773.729010367,4945856.287148098
582,5573461.5,4945911.0
583,5572568.543529366,4945912.296646612
584,5572945.185086636,4945925.22801996
585,5572928.171246578,4945962.380691109
586,5556436.935744222,4966182.293605883
587,5558021.78217962,4964256.351928122
588,5564517.041385881,4951516.005182807
589,5573207.225530243,4945821.915981698
590,5567423.47,4945832.83
591,5572962.277616165,4945866.585975749
592,5573191.813536646,4946123.745810113
593,5559293.35637367,4963123.385347646
594,5568939.6516076075,4946688.880606438
595,5567748.612382659,4946940.29854659
596,5560311.821012522,4962505.677504555
597,5563571.02461735,4951380.37316433
598,5573502.0,4945803.5
599,5571196.5,4945802.5
600,5573408.0236850185,4946014.022226531
601,5560843.652399381,4962080.815036869
602,5571094.0,4945766.0
603,5571468.277280005,4946761.8721749205
604,5569037.5,4945758.5
605,5573360.392323269,4946097.008825872
606,5573644.0,4945731.0
607,5573135.215508942,4946176.721937736
608,5575755.27,4945723.93
609,5573400.658010778,4946038.083429688
610,5575858.82910922,4945708.101215148
611,5573167.588081837,4946145.005681558
612,5573543.0,4945694.5
613,5573166.719153096,4946202.76674852
614,5577844.82933023,4949128.82196976
615,5572637.605650962,4945898.550837194
616,5573115.291789187,4946243.062198073
617,5572638.5454755165,4946663.473436875
619,5573441.5,4945659.5
620,5575795.23,4945656.93
621,5565408.2190294545,4960602.575119077
622,5572144.08,4945644.84
623,5572596.235480535,4946685.111596072
624,5571636.767922544,4946091.065442329
625,5570772.81,4945637.18
626,5569048.0,4945635.99
627,5573680.0,4945622.5
628,5565312.61676577,4960548.400502989
629,5571161.458827203,4946413.6575846225
630,5572063.52,4945616.6
631,5572397.681433855,4946942.677161894
632,5572364.371784465,4946963.760928539
633,5570953.260592401,4946541.498605994
634,5573874.251877547,4944790.18486576
635,5571086.303045459,4945496.112765613
636,5573584.0,4945586.5
637,5573232.5,4945582.5
638,5572325.246116915,4946955.705302996
639,5575837.989692518,4945594.967497722
640,5563752.104342779,4951370.363196178
641,5578646.66879448,4949394.30867388
642,5573150.9086256325,4945803.673283294
643,5572268.103698228,4946899.1835566675
644,5563915.786589054,4951225.384541056
645,5572241.020442623,4946908.5585297635
646,5573483.5,4945550.0
647,5572180.183370139,4946912.548612777
648,5569080.99,4945539.5
649,5572193.453331815,4946940.703922866
650,5563965.996498256,4951225.489454193
651,5573361.203141002,4945877.555740239
652,5567692.22,4945519.09
653,5570610.11340517,4946862.4553354485
654,5570550.29,4945504.319999999
655,5572240.191595941,4946895.859559484
656,5564021.116075601,4951231.080424207
657,5570386.272588033,4947038.084284272
658,5572262.616197617,4946893.625796844
659,5572416.140709792,4947247.074628555
660,5572276.752288505,4946895.764495527
661,5586265.09447384,4975585.11498709
662,5569138.5,4945473.49
663,5573273.0,4945472.5
664,5572305.881033647,4946922.824071206
665,5564058.732133099,4951216.314777764
666,5572193.25434544,4946900.851267211
667,5570276.5,4945454.5
668,5564080.250806775,4951241.423282341
669,5572281.188687183,4946971.606215704
670,5573315.884419594,4945381.189146241
671,5573734.913747127,4945365.791476885
672,5532131.096701586,4980993.2784985015
673,5573353.627959236,4945328.22643739
674,5569193.5,4945435.5
675,5570195.0,4945430.0
676,5570892.44,4945425.119999999
677,5568947.108922705,4945922.908150222
678,5571239.569117762,4948138.773792808
679,5573648.01,4945415.5
680,5568766.570364005,4946901.888529601
681,5573092.5901257275,4945406.046224111
682,5573383.587222598,4945254.245156912
683,5570781.424164025,4948534.556035808
684,5568984.395481628,4945838.747060081
685,5570222.779423664,4948665.436079556
